date,store,item,sales
2023-10-20,Store-1,Sweater,19
2023-10-20,Store-1,Boots,13
2023-10-20,Store-1,Jeans,17
2023-10-20,Store-1,Tshirt,25
2023-10-20,Store-1,Scarf,12
2023-10-20,Store-2,Jacket,28
2023-10-20,Store-2,Sweater,22
2023-10-20,Store-2,Boots,16
2023-10-20,Store-2,Jeans,21
2023-10-20,Store-2,Tshirt,28
2023-10-20,Store-2,Scarf,13
2023-10-20,Store-3,Jacket,23
2023-10-20,Store-3,Sweater,20
2023-10-20,Store-3,Boots,12
2023-10-20,Store-3,Jeans,15
2023-10-20,Store-3,Tshirt,22
2023-10-20,Store-3,Scarf,9
2023-10-21,Store-1,Jacket,31
2023-10-21,Store-1,Sweater,26
2023-10-21,Store-1,Boots,17
2023-10-21,Store-1,Jeans,21
2023-10-21,Store-1,Tshirt,27
2023-10-21,Store-1,Scarf,14
2023-10-21,Store-2,Jacket,33
2023-10-21,Store-2,Sweater,25
2023-10-21,Store-2,Boots,19
2023-10-21,Store-2,Jeans,24
2023-10-21,Store-2,Tshirt,32
2023-10-21,Store-2,Scarf,16
2023-10-21,Store-3,Jacket,25
2023-10-21,Store-3,Sweater,21
2023-10-21,Store-3,Boots,16
2023-10-21,Store-3,Jeans,19
2023-10-21,Store-3,Tshirt,27
2023-10-21,Store-3,Scarf,15
2023-10-22,Store-1,Jacket,29
2023-10-22,Store-1,Sweater,26
2023-10-22,Store-1,Boots,16
2023-10-22,Store-1,Jeans,24
2023-10-22,Store-1,Tshirt,25
2023-10-22,Store-1,Scarf,16
2023-10-22,Store-2,Jacket,31
2023-10-22,Store-2,Sweater,28
2023-10-22,Store-2,Boots,21
2023-10-22,Store-2,Jeans,23
2023-10-22,Store-2,Tshirt,32
2023-10-22,Store-2,Scarf,17
2023-10-22,Store-3,Jacket,24
2023-10-22,Store-3,Sweater,24
2023-10-22,Store-3,Boots,15
2023-10-22,Store-3,Jeans,21
2023-10-22,Store-3,Tshirt,23
2023-10-22,Store-3,Scarf,15
2023-10-23,Store-1,Jacket,26
2023-10-23,Store-1,Sweater,22
2023-10-23,Store-1,Boots,14
2023-10-23,Store-1,Jeans,17
2023-10-23,Store-1,Tshirt,23
2023-10-23,Store-1,Scarf,12
2023-10-23,Store-2,Jacket,28
2023-10-23,Store-2,Sweater,22
2023-10-23,Store-2,Boots,15
2023-10-23,Store-2,Jeans,20
2023-10-23,Store-2,Tshirt,25
2023-10-23,Store-2,Scarf,13
2023-10-23,Store-3,Jacket,21
2023-10-23,Store-3,Sweater,18
2023-10-23,Store-3,Boots,14
2023-10-23,Store-3,Jeans,17
2023-10-23,Store-3,Tshirt,21
2023-10-23,Store-3,Scarf,9
2023-10-24,Store-1,Jacket,27
2023-10-24,Store-1,Sweater,18
2023-10-24,Store-1,Boots,13
2023-10-24,Store-1,Jeans,18
2023-10-24,Store-1,Tshirt,24
2023-10-24,Store-1,Scarf,10
2023-10-24,Store-2,Jacket,26
2023-10-24,Store-2,Sweater,22
2023-10-24,Store-2,Boots,15
2023-10-24,Store-2,Jeans,19
2023-10-24,Store-2,Tshirt,25
2023-10-24,Store-2,Scarf,12
2023-10-24,Store-3,Jacket,21
2023-10-24,Store-3,Sweater,19
2023-10-24,Store-3,Boots,14
2023-10-24,Store-3,Jeans,17
2023-10-24,Store-3,Tshirt,20
2023-10-24,Store-3,Scarf,9
2023-10-25,Store-1,Jacket,23
2023-10-25,Store-1,Sweater,19
2023-10-25,Store-1,Boots,12
2023-10-25,Store-1,Jeans,17
2023-10-25,Store-1,Tshirt,23
2023-10-25,Store-1,Scarf,10
2023-10-25,Store-2,Jacket,28
2023-10-25,Store-2,Sweater,25
2023-10-25,Store-2,Boots,14
2023-10-25,Store-2,Jeans,20
2023-10-25,Store-2,Tshirt,24
2023-10-25,Store-2,Scarf,13
2023-10-25,Store-3,Jacket,22
2023-10-25,Store-3,Sweater,19
2023-10-25,Store-3,Boots,12
2023-10-25,Store-3,Jeans,15
2023-10-25,Store-3,Tshirt,21
2023-10-25,Store-3,Scarf,9
2023-10-26,Store-1,Jacket,23
2023-10-26,Store-1,Sweater,19
2023-10-26,Store-1,Boots,12
2023-10-26,Store-1,Jeans,18
2023-10-26,Store-1,Tshirt,21
2023-10-26,Store-1,Scarf,11
2023-10-26,Store-2,Jacket,28
2023-10-26,Store-2,Sweater,22
2023-10-26,Store-2,Boots,17
2023-10-26,Store-2,Jeans,19
2023-10-26,Store-2,Tshirt,25
2023-10-26,Store-2,Scarf,14
2023-10-26,Store-3,Jacket,24
2023-10-26,Store-3,Sweater,18
2023-10-26,Store-3,Boots,11
2023-10-26,Store-3,Jeans,18
2023-10-26,Store-3,Tshirt,20
2023-10-26,Store-3,Scarf,10
2023-10-27,Store-1,Jacket,22
2023-10-27,Store-1,Sweater,21
2023-10-27,Store-1,Boots,13
2023-10-27,Store-1,Jeans,17
2023-10-27,Store-1,Tshirt,21
2023-10-27,Store-1,Scarf,12
2023-10-27,Store-2,Jacket,31
2023-10-27,Store-2,Sweater,24
2023-10-27,Store-2,Boots,14
2023-10-27,Store-2,Jeans,22
2023-10-27,Store-2,Tshirt,26
2023-10-27,Store-2,Scarf,14
2023-10-27,Store-3,Jacket,24
2023-10-27,Store-3,Sweater,17
2023-10-27,Store-3,Boots,14
2023-10-27,Store-3,Jeans,17
2023-10-27,Store-3,Tshirt,20
2023-10-27,Store-3,Scarf,9
2023-10-28,Store-1,Jacket,31
2023-10-28,Store-1,Sweater,25
2023-10-28,Store-1,Boots,16
2023-10-28,Store-1,Jeans,23
2023-10-28,Store-1,Tshirt,27
2023-10-28,Store-1,Scarf,15
2023-10-28,Store-2,Jacket,31
2023-10-28,Store-2,Sweater,26
2023-10-28,Store-2,Boots,20
2023-10-28,Store-2,Jeans,23
2023-10-28,Store-2,Tshirt,30
2023-10-28,Store-2,Scarf,18
2023-10-28,Store-3,Jacket,26
2023-10-28,Store-3,Sweater,23
2023-10-28,Store-3,Boots,16
2023-10-28,Store-3,Jeans,22
2023-10-28,Store-3,Tshirt,27
2023-10-28,Store-3,Scarf,15
2023-10-29,Store-1,Jacket,30
2023-10-29,Store-1,Sweater,26
2023-10-29,Store-1,Boots,16
2023-10-29,Store-1,Jeans,20
2023-10-29,Store-1,Tshirt,27
2023-10-29,Store-1,Scarf,15
2023-10-29,Store-2,Jacket,31
2023-10-29,Store-2,Sweater,28
2023-10-29,Store-2,Boots,20
2023-10-29,Store-2,Jeans,23
2023-10-29,Store-2,Tshirt,29
2023-10-29,Store-2,Scarf,16
2023-10-29,Store-3,Jacket,29
2023-10-29,Store-3,Sweater,24
2023-10-29,Store-3,Boots,18
2023-10-29,Store-3,Jeans,22
2023-10-29,Store-3,Tshirt,27
2023-10-29,Store-3,Scarf,14
2023-10-30,Store-1,Jacket,23
2023-10-30,Store-1,Sweater,19
2023-10-30,Store-1,Boots,12
2023-10-30,Store-1,Jeans,17
2023-10-30,Store-1,Tshirt,20
2023-10-30,Store-1,Scarf,12
2023-10-30,Store-2,Jacket,27
2023-10-30,Store-2,Sweater,24
2023-10-30,Store-2,Boots,14
2023-10-30,Store-2,Jeans,20
2023-10-30,Store-2,Tshirt,26
2023-10-30,Store-2,Scarf,12
2023-10-30,Store-3,Jacket,22
2023-10-30,Store-3,Sweater,20
2023-10-30,Store-3,Boots,11
2023-10-30,Store-3,Jeans,15
2023-10-30,Store-3,Tshirt,19
2023-10-30,Store-3,Scarf,10
2023-10-31,Store-1,Jacket,23
2023-10-31,Store-1,Sweater,21
2023-10-31,Store-1,Boots,12
2023-10-31,Store-1,Jeans,19
2023-10-31,Store-1,Tshirt,22
2023-10-31,Store-1,Scarf,10
2023-10-31,Store-2,Jacket,29
2023-10-31,Store-2,Sweater,21
2023-10-31,Store-2,Boots,14
2023-10-31,Store-2,Jeans,20
2023-10-31,Store-2,Tshirt,25
2023-10-31,Store-2,Scarf,13
2023-10-31,Store-3,Jacket,20
2023-10-31,Store-3,Sweater,18
2023-10-31,Store-3,Boots,13
2023-10-31,Store-3,Jeans,17
2023-10-31,Store-3,Tshirt,22
2023-10-31,Store-3,Scarf,11
2023-11-01,Store-1,Jacket,45
2023-11-01,Store-1,Sweater,37
2023-11-01,Store-1,Boots,30
2023-11-01,Store-1,Jeans,22
2023-11-01,Store-1,Tshirt,31
2023-11-01,Store-1,Scarf,27
2023-11-01,Store-2,Jacket,45
2023-11-01,Store-2,Sweater,37
2023-11-01,Store-2,Boots,28
2023-11-01,Store-2,Jeans,27
2023-11-01,Store-2,Tshirt,35
2023-11-01,Store-2,Scarf,27
2023-11-01,Store-3,Jacket,38
2023-11-01,Store-3,Sweater,37
2023-11-01,Store-3,Boots,29
2023-11-01,Store-3,Jeans,21
2023-11-01,Store-3,Tshirt,28
2023-11-01,Store-3,Scarf,22
2023-11-02,Store-1,Jacket,42
2023-11-02,Store-1,Sweater,37
2023-11-02,Store-1,Boots,30
2023-11-02,Store-1,Jeans,25
2023-11-02,Store-1,Tshirt,29
2023-11-02,Store-1,Scarf,27
2023-11-02,Store-2,Jacket,50
2023-11-02,Store-2,Sweater,37
2023-11-02,Store-2,Boots,30
2023-11-02,Store-2,Jeans,26
2023-11-02,Store-2,Tshirt,31
2023-11-02,Store-2,Scarf,26
2023-11-02,Store-3,Jacket,39
2023-11-02,Store-3,Sweater,36
2023-11-02,Store-3,Boots,25
2023-11-02,Store-3,Jeans,21
2023-11-02,Store-3,Tshirt,26
2023-11-02,Store-3,Scarf,25
2023-11-03,Store-1,Jacket,44
2023-11-03,Store-1,Sweater,40
2023-11-03,Store-1,Boots,31
2023-11-03,Store-1,Jeans,22
2023-11-03,Store-1,Tshirt,28
2023-11-03,Store-1,Scarf,25
2023-11-03,Store-2,Jacket,43
2023-11-03,Store-2,Sweater,37
2023-11-03,Store-2,Boots,30
2023-11-03,Store-2,Jeans,27
2023-11-03,Store-2,Tshirt,30
2023-11-03,Store-2,Scarf,27
2023-11-03,Store-3,Jacket,43
2023-11-03,Store-3,Sweater,36
2023-11-03,Store-3,Boots,27
2023-11-03,Store-3,Jeans,22
2023-11-03,Store-3,Tshirt,26
2023-11-03,Store-3,Scarf,23
2023-11-04,Store-1,Jacket,50
2023-11-04,Store-1,Sweater,43
2023-11-04,Store-1,Boots,35
2023-11-04,Store-1,Jeans,30
2023-11-04,Store-1,Tshirt,33
2023-11-04,Store-1,Scarf,31
2023-11-04,Store-2,Jacket,52
2023-11-04,Store-2,Sweater,48
2023-11-04,Store-2,Boots,37
2023-11-04,Store-2,Jeans,33
2023-11-04,Store-2,Tshirt,35
2023-11-04,Store-2,Scarf,35
2023-11-04,Store-3,Jacket,42
2023-11-04,Store-3,Sweater,41
2023-11-04,Store-3,Boots,32
2023-11-04,Store-3,Jeans,24
2023-11-04,Store-3,Tshirt,32
2023-11-04,Store-3,Scarf,30
2023-11-05,Store-1,Jacket,43
2023-11-05,Store-1,Sweater,38
2023-11-05,Store-1,Boots,30
2023-11-05,Store-1,Jeans,27
2023-11-05,Store-1,Tshirt,36
2023-11-05,Store-1,Scarf,30
2023-11-05,Store-2,Jacket,51
2023-11-05,Store-2,Sweater,42
2023-11-05,Store-2,Boots,32
2023-11-05,Store-2,Jeans,34
2023-11-05,Store-2,Tshirt,38
2023-11-05,Store-2,Scarf,32
2023-11-05,Store-3,Jacket,46
2023-11-05,Store-3,Sweater,42
2023-11-05,Store-3,Boots,30
2023-11-05,Store-3,Jeans,28
2023-11-05,Store-3,Tshirt,32
2023-11-05,Store-3,Scarf,29
2023-11-06,Store-1,Jacket,45
2023-11-06,Store-1,Sweater,38
2023-11-06,Store-1,Boots,28
2023-11-06,Store-1,Jeans,22
2023-11-06,Store-1,Tshirt,30
2023-11-06,Store-1,Scarf,26
2023-11-06,Store-2,Jacket,48
2023-11-06,Store-2,Sweater,39
2023-11-06,Store-2,Boots,33
2023-11-06,Store-2,Jeans,26
2023-11-06,Store-2,Tshirt,32
2023-11-06,Store-2,Scarf,26
2023-11-06,Store-3,Jacket,43
2023-11-06,Store-3,Sweater,36
2023-11-06,Store-3,Boots,29
2023-11-06,Store-3,Jeans,22
2023-11-06,Store-3,Tshirt,27
2023-11-06,Store-3,Scarf,23
2023-11-07,Store-1,Jacket,39
2023-11-07,Store-1,Sweater,35
2023-11-07,Store-1,Boots,30
2023-11-07,Store-1,Jeans,23
2023-11-07,Store-1,Tshirt,29
2023-11-07,Store-1,Scarf,24
2023-11-07,Store-2,Jacket,49
2023-11-07,Store-2,Sweater,42
2023-11-07,Store-2,Boots,29
2023-11-07,Store-2,Jeans,25
2023-11-07,Store-2,Tshirt,31
2023-11-07,Store-2,Scarf,27
2023-11-07,Store-3,Jacket,41
2023-11-07,Store-3,Sweater,33
2023-11-07,Store-3,Boots,25
2023-11-07,Store-3,Jeans,19
2023-11-07,Store-3,Tshirt,26
2023-11-07,Store-3,Scarf,22
2023-11-08,Store-1,Jacket,41
2023-11-08,Store-1,Sweater,40
2023-11-08,Store-1,Boots,28
2023-11-08,Store-1,Jeans,24
2023-11-08,Store-1,Tshirt,31
2023-11-08,Store-1,Scarf,26
2023-11-08,Store-2,Jacket,49
2023-11-08,Store-2,Sweater,37
2023-11-08,Store-2,Boots,33
2023-11-08,Store-2,Jeans,28
2023-11-08,Store-2,Tshirt,31
2023-11-08,Store-2,Scarf,30
2023-11-08,Store-3,Jacket,41
2023-11-08,Store-3,Sweater,31
2023-11-08,Store-3,Boots,26
2023-11-08,Store-3,Jeans,20
2023-11-08,Store-3,Tshirt,29
2023-11-08,Store-3,Scarf,23
2023-11-09,Store-1,Jacket,44
2023-11-09,Store-1,Sweater,36
2023-11-09,Store-1,Boots,26
2023-11-09,Store-1,Jeans,22
2023-11-09,Store-1,Tshirt,29
2023-11-09,Store-1,Scarf,23
2023-11-09,Store-2,Jacket,46
2023-11-09,Store-2,Sweater,39
2023-11-09,Store-2,Boots,29
2023-11-09,Store-2,Jeans,26
2023-11-09,Store-2,Tshirt,35
2023-11-09,Store-2,Scarf,25
2023-11-09,Store-3,Jacket,37
2023-11-09,Store-3,Sweater,37
2023-11-09,Store-3,Boots,25
2023-11-09,Store-3,Jeans,23
2023-11-09,Store-3,Tshirt,26
2023-11-09,Store-3,Scarf,25
2023-11-10,Store-1,Jacket,46
2023-11-10,Store-1,Sweater,37
2023-11-10,Store-1,Boots,27
2023-11-10,Store-1,Jeans,22
2023-11-10,Store-1,Tshirt,30
2023-11-10,Store-1,Scarf,25
2023-11-10,Store-2,Jacket,46
2023-11-10,Store-2,Sweater,44
2023-11-10,Store-2,Boots,31
2023-11-10,Store-2,Jeans,26
2023-11-10,Store-2,Tshirt,35
2023-11-10,Store-2,Scarf,25
2023-11-10,Store-3,Jacket,37
2023-11-10,Store-3,Sweater,35
2023-11-10,Store-3,Boots,26
2023-11-10,Store-3,Jeans,23
2023-11-10,Store-3,Tshirt,26
2023-11-10,Store-3,Scarf,22
2023-11-11,Store-1,Jacket,50
2023-11-11,Store-1,Sweater,37
2023-11-11,Store-1,Boots,31
2023-11-11,Store-1,Jeans,26
2023-11-11,Store-1,Tshirt,32
2023-11-11,Store-1,Scarf,31
2023-11-11,Store-2,Jacket,51
2023-11-11,Store-2,Sweater,43
2023-11-11,Store-2,Boots,33
2023-11-11,Store-2,Jeans,33
2023-11-11,Store-2,Tshirt,39
2023-11-11,Store-2,Scarf,31
2023-11-11,Store-3,Jacket,46
2023-11-11,Store-3,Sweater,40
2023-11-11,Store-3,Boots,32
2023-11-11,Store-3,Jeans,27
2023-11-11,Store-3,Tshirt,29
2023-11-11,Store-3,Scarf,28
2023-11-12,Store-1,Jacket,42
2023-11-12,Store-1,Sweater,41
2023-11-12,Store-1,Boots,34
2023-11-12,Store-1,Jeans,29
2023-11-12,Store-1,Tshirt,36
2023-11-12,Store-1,Scarf,30
2023-11-12,Store-2,Jacket,53
2023-11-12,Store-2,Sweater,41
2023-11-12,Store-2,Boots,36
2023-11-12,Store-2,Jeans,29
2023-11-12,Store-2,Tshirt,37
2023-11-12,Store-2,Scarf,31
2023-11-12,Store-3,Jacket,46
2023-11-12,Store-3,Sweater,37
2023-11-12,Store-3,Boots,31
2023-11-12,Store-3,Jeans,24
2023-11-12,Store-3,Tshirt,28
2023-11-12,Store-3,Scarf,28
2023-11-13,Store-1,Jacket,41
2023-11-13,Store-1,Sweater,37
2023-11-13,Store-1,Boots,26
2023-11-13,Store-1,Jeans,24
2023-11-13,Store-1,Tshirt,31
2023-11-13,Store-1,Scarf,25
2023-11-13,Store-2,Jacket,45
2023-11-13,Store-2,Sweater,41
2023-11-13,Store-2,Boots,29
2023-11-13,Store-2,Jeans,25
2023-11-13,Store-2,Tshirt,34
2023-11-13,Store-2,Scarf,25
2023-11-13,Store-3,Jacket,40
2023-11-13,Store-3,Sweater,34
2023-11-13,Store-3,Boots,25
2023-11-13,Store-3,Jeans,23
2023-11-13,Store-3,Tshirt,28
2023-11-13,Store-3,Scarf,26
2023-11-14,Store-1,Jacket,42
2023-11-14,Store-1,Sweater,34
2023-11-14,Store-1,Boots,26
2023-11-14,Store-1,Jeans,24
2023-11-14,Store-1,Tshirt,30
2023-11-14,Store-1,Scarf,24
2023-11-14,Store-2,Jacket,44
2023-11-14,Store-2,Sweater,39
2023-11-14,Store-2,Boots,33
2023-11-14,Store-2,Jeans,29
2023-11-14,Store-2,Tshirt,31
2023-11-14,Store-2,Scarf,27
2023-11-14,Store-3,Jacket,43
2023-11-14,Store-3,Sweater,36
2023-11-14,Store-3,Boots,27
2023-11-14,Store-3,Jeans,20
2023-11-14,Store-3,Tshirt,26
2023-11-14,Store-3,Scarf,25
2023-11-15,Store-1,Jacket,41
2023-11-15,Store-1,Sweater,36
2023-11-15,Store-1,Boots,29
2023-11-15,Store-1,Jeans,22
2023-11-15,Store-1,Tshirt,28
2023-11-15,Store-1,Scarf,25
2023-11-15,Store-2,Jacket,47
2023-11-15,Store-2,Sweater,41
2023-11-15,Store-2,Boots,30
2023-11-15,Store-2,Jeans,27
2023-11-15,Store-2,Tshirt,34
2023-11-15,Store-2,Scarf,25
2023-11-15,Store-3,Jacket,37
2023-11-15,Store-3,Sweater,37
2023-11-15,Store-3,Boots,27
2023-11-15,Store-3,Jeans,21
2023-11-15,Store-3,Tshirt,28
2023-11-15,Store-3,Scarf,26
2023-11-16,Store-1,Jacket,41
2023-11-16,Store-1,Sweater,37
2023-11-16,Store-1,Boots,30
2023-11-16,Store-1,Jeans,25
2023-11-16,Store-1,Tshirt,29
2023-11-16,Store-1,Scarf,25
2023-11-16,Store-2,Jacket,48
2023-11-16,Store-2,Sweater,40
2023-11-16,Store-2,Boots,30
2023-11-16,Store-2,Jeans,28
2023-11-16,Store-2,Tshirt,31
2023-11-16,Store-2,Scarf,30
2023-11-16,Store-3,Jacket,40
2023-11-16,Store-3,Sweater,32
2023-11-16,Store-3,Boots,29
2023-11-16,Store-3,Jeans,22
2023-11-16,Store-3,Tshirt,27
2023-11-16,Store-3,Scarf,24
2023-11-17,Store-1,Jacket,41
2023-11-17,Store-1,Sweater,34
2023-11-17,Store-1,Boots,30
2023-11-17,Store-1,Jeans,24
2023-11-17,Store-1,Tshirt,28
2023-11-17,Store-1,Scarf,23
2023-11-17,Store-2,Jacket,51
2023-11-17,Store-2,Sweater,41
2023-11-17,Store-2,Boots,32
2023-11-17,Store-2,Jeans,28
2023-11-17,Store-2,Tshirt,35
2023-11-17,Store-2,Scarf,27
2023-11-17,Store-3,Jacket,44
2023-11-17,Store-3,Sweater,34
2023-11-17,Store-3,Boots,29
2023-11-17,Store-3,Jeans,22
2023-11-17,Store-3,Tshirt,29
2023-11-17,Store-3,Scarf,26
2023-11-18,Store-1,Jacket,50
2023-11-18,Store-1,Sweater,40
2023-11-18,Store-1,Boots,34
2023-11-18,Store-1,Jeans,25
2023-11-18,Store-1,Tshirt,35
2023-11-18,Store-1,Scarf,32
2023-11-18,Store-2,Jacket,47
2023-11-18,Store-2,Sweater,46
2023-11-18,Store-2,Boots,34
2023-11-18,Store-2,Jeans,31
2023-11-18,Store-2,Tshirt,34
2023-11-18,Store-2,Scarf,32
2023-11-18,Store-3,Jacket,42
2023-11-18,Store-3,Sweater,39
2023-11-18,Store-3,Boots,29
2023-11-18,Store-3,Jeans,23
2023-11-18,Store-3,Tshirt,29
2023-11-18,Store-3,Scarf,29
2023-11-19,Store-1,Jacket,43
2023-11-19,Store-1,Sweater,43
2023-11-19,Store-1,Boots,31
2023-11-19,Store-1,Jeans,29
2023-11-19,Store-1,Tshirt,30
2023-11-19,Store-1,Scarf,33
2023-11-19,Store-2,Jacket,55
2023-11-19,Store-2,Sweater,48
2023-11-19,Store-2,Boots,36
2023-11-19,Store-2,Jeans,28
2023-11-19,Store-2,Tshirt,40
2023-11-19,Store-2,Scarf,34
2023-11-19,Store-3,Jacket,41
2023-11-19,Store-3,Sweater,41
2023-11-19,Store-3,Boots,29
2023-11-19,Store-3,Jeans,28
2023-11-19,Store-3,Tshirt,33
2023-11-19,Store-3,Scarf,27
2023-11-20,Store-1,Jacket,44
2023-11-20,Store-1,Sweater,34
2023-11-20,Store-1,Boots,28
2023-11-20,Store-1,Jeans,25
2023-11-20,Store-1,Tshirt,30
2023-11-20,Store-1,Scarf,26
2023-11-20,Store-2,Jacket,51
2023-11-20,Store-2,Sweater,40
2023-11-20,Store-2,Boots,31
2023-11-20,Store-2,Jeans,25
2023-11-20,Store-2,Tshirt,34
2023-11-20,Store-2,Scarf,26
2023-11-20,Store-3,Jacket,37
2023-11-20,Store-3,Sweater,38
2023-11-20,Store-3,Boots,25
2023-11-20,Store-3,Jeans,20
2023-11-20,Store-3,Tshirt,27
2023-11-20,Store-3,Scarf,23
2023-11-21,Store-1,Jacket,44
2023-11-21,Store-1,Sweater,33
2023-11-21,Store-1,Boots,27
2023-11-21,Store-1,Jeans,24
2023-11-21,Store-1,Tshirt,28
2023-11-21,Store-1,Scarf,27
2023-11-21,Store-2,Jacket,46
2023-11-21,Store-2,Sweater,44
2023-11-21,Store-2,Boots,33
2023-11-21,Store-2,Jeans,27
2023-11-21,Store-2,Tshirt,32
2023-11-21,Store-2,Scarf,26
2023-11-21,Store-3,Jacket,39
2023-11-21,Store-3,Sweater,33
2023-11-21,Store-3,Boots,28
2023-11-21,Store-3,Jeans,23
2023-11-21,Store-3,Tshirt,26
2023-11-21,Store-3,Scarf,22
2023-11-22,Store-1,Jacket,41
2023-11-22,Store-1,Sweater,36
2023-11-22,Store-1,Boots,26
2023-11-22,Store-1,Jeans,23
2023-11-22,Store-1,Tshirt,31
2023-11-22,Store-1,Scarf,26
2023-11-22,Store-2,Jacket,47
2023-11-22,Store-2,Sweater,43
2023-11-22,Store-2,Boots,29
2023-11-22,Store-2,Jeans,26
2023-11-22,Store-2,Tshirt,36
2023-11-22,Store-2,Scarf,29
2023-11-22,Store-3,Jacket,41
2023-11-22,Store-3,Sweater,37
2023-11-22,Store-3,Boots,25
2023-11-22,Store-3,Jeans,23
2023-11-22,Store-3,Tshirt,25
2023-11-22,Store-3,Scarf,25
2023-11-23,Store-1,Jacket,47
2023-11-23,Store-1,Sweater,40
2023-11-23,Store-1,Boots,30
2023-11-23,Store-1,Jeans,23
2023-11-23,Store-1,Tshirt,29
2023-11-23,Store-1,Scarf,26
2023-11-23,Store-2,Jacket,50
2023-11-23,Store-2,Sweater,39
2023-11-23,Store-2,Boots,28
2023-11-23,Store-2,Jeans,26
2023-11-23,Store-2,Tshirt,35
2023-11-23,Store-2,Scarf,27
2023-11-23,Store-3,Jacket,41
2023-11-23,Store-3,Sweater,33
2023-11-23,Store-3,Boots,28
2023-11-23,Store-3,Jeans,20
2023-11-23,Store-3,Tshirt,29
2023-11-23,Store-3,Scarf,23
2023-11-24,Store-1,Jacket,41
2023-11-24,Store-1,Sweater,34
2023-11-24,Store-1,Boots,26
2023-11-24,Store-1,Jeans,24
2023-11-24,Store-1,Tshirt,28
2023-11-24,Store-1,Scarf,25
2023-11-24,Store-2,Jacket,49
2023-11-24,Store-2,Sweater,37
2023-11-24,Store-2,Boots,34
2023-11-24,Store-2,Jeans,24
2023-11-24,Store-2,Tshirt,36
2023-11-24,Store-2,Scarf,27
2023-11-24,Store-3,Jacket,37
2023-11-24,Store-3,Sweater,34
2023-11-24,Store-3,Boots,29
2023-11-24,Store-3,Jeans,23
2023-11-24,Store-3,Tshirt,29
2023-11-24,Store-3,Scarf,23
2023-11-25,Store-1,Jacket,44
2023-11-25,Store-1,Sweater,44
2023-11-25,Store-1,Boots,35
2023-11-25,Store-1,Jeans,27
2023-11-25,Store-1,Tshirt,35
2023-11-25,Store-1,Scarf,30
2023-11-25,Store-2,Jacket,53
2023-11-25,Store-2,Sweater,42
2023-11-25,Store-2,Boots,38
2023-11-25,Store-2,Jeans,33
2023-11-25,Store-2,Tshirt,39
2023-11-25,Store-2,Scarf,33
2023-11-25,Store-3,Jacket,42
2023-11-25,Store-3,Sweater,38
2023-11-25,Store-3,Boots,34
2023-11-25,Store-3,Jeans,28
2023-11-25,Store-3,Tshirt,32
2023-11-25,Store-3,Scarf,26
2023-11-26,Store-1,Jacket,49
2023-11-26,Store-1,Sweater,40
2023-11-26,Store-1,Boots,33
2023-11-26,Store-1,Jeans,27
2023-11-26,Store-1,Tshirt,35
2023-11-26,Store-1,Scarf,29
2023-11-26,Store-2,Jacket,54
2023-11-26,Store-2,Sweater,48
2023-11-26,Store-2,Boots,35
2023-11-26,Store-2,Jeans,31
2023-11-26,Store-2,Tshirt,36
2023-11-26,Store-2,Scarf,31
2023-11-26,Store-3,Jacket,44
2023-11-26,Store-3,Sweater,40
2023-11-26,Store-3,Boots,30
2023-11-26,Store-3,Jeans,25
2023-11-26,Store-3,Tshirt,28
2023-11-26,Store-3,Scarf,27
2023-11-27,Store-1,Jacket,42
2023-11-27,Store-1,Sweater,40
2023-11-27,Store-1,Boots,27
2023-11-27,Store-1,Jeans,23
2023-11-27,Store-1,Tshirt,31
2023-11-27,Store-1,Scarf,24
2023-11-27,Store-2,Jacket,48
2023-11-27,Store-2,Sweater,44
2023-11-27,Store-2,Boots,30
2023-11-27,Store-2,Jeans,25
2023-11-27,Store-2,Tshirt,36
2023-11-27,Store-2,Scarf,28
2023-11-27,Store-3,Jacket,41
2023-11-27,Store-3,Sweater,32
2023-11-27,Store-3,Boots,28
2023-11-27,Store-3,Jeans,23
2023-11-27,Store-3,Tshirt,26
2023-11-27,Store-3,Scarf,24
2023-11-28,Store-1,Jacket,45
2023-11-28,Store-1,Sweater,39
2023-11-28,Store-1,Boots,25
2023-11-28,Store-1,Jeans,23
2023-11-28,Store-1,Tshirt,30
2023-11-28,Store-1,Scarf,28
2023-11-28,Store-2,Jacket,44
2023-11-28,Store-2,Sweater,37
2023-11-28,Store-2,Boots,33
2023-11-28,Store-2,Jeans,27
2023-11-28,Store-2,Tshirt,32
2023-11-28,Store-2,Scarf,25
2023-11-28,Store-3,Jacket,40
2023-11-28,Store-3,Sweater,37
2023-11-28,Store-3,Boots,26
2023-11-28,Store-3,Jeans,22
2023-11-28,Store-3,Tshirt,27
2023-11-28,Store-3,Scarf,25
2023-11-29,Store-1,Jacket,45
2023-11-29,Store-1,Sweater,35
2023-11-29,Store-1,Boots,28
2023-11-29,Store-1,Jeans,23
2023-11-29,Store-1,Tshirt,31
2023-11-29,Store-1,Scarf,27
2023-11-29,Store-2,Jacket,52
2023-11-29,Store-2,Sweater,40
2023-11-29,Store-2,Boots,33
2023-11-29,Store-2,Jeans,29
2023-11-29,Store-2,Tshirt,30
2023-11-29,Store-2,Scarf,25
2023-11-29,Store-3,Jacket,40
2023-11-29,Store-3,Sweater,36
2023-11-29,Store-3,Boots,26
2023-11-29,Store-3,Jeans,22
2023-11-29,Store-3,Tshirt,27
